Dataset,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,avgAccu,avgTrainTime,avgTestTime
ItalyPowerDemand,0.9727891156462585,0.9737609329446064,0.9718172983479106,0.9737609329446064,0.9737609329446064,0.9737609329446064,0.9737609329446064,0.9727891156462585,0.9718172983479106,0.9737609329446064,0.9731778425655978,1.9825772699001392,0.9232220932008204
